"campaign","group","year","season","unit","subunit","site","factor","proximity","habitat","lon","lat","date","effort_time","datetime","species_latin","rad1","rad2","rad3","rad4","total","comments"
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Lehavim","Settlements","Far",NA,34.828753,31.334413,2014-01-06,"10 min",NA,"Galerida cristata",0,2,1,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Lehavim","Settlements","Far",NA,34.828753,31.334413,2014-01-06,"10 min",NA,"Sylvia melanocephala",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Turdus philomelos",0,0,1,3,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Pycnonotus xanthopygos",0,0,4,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Fringilla coelebs",0,2,4,7,13,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Parus major",1,1,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Erithacus rubecula",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Saxicola torquatus",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,0,1,1,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Streptopelia decaocto",0,2,1,4,7,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Turdus merula",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Passer domesticus",0,0,3,4,7,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Columba livia (domesticus)",0,0,5,2,7,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101799,31.350555,2014-01-15,"10 min",NA,"Garrulus glandarius",0,1,0,2,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Phylloscopus collybita",0,1,2,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Corvus monedula",0,0,0,4,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Streptopelia decaocto",0,0,2,2,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Turdus philomelos",0,1,3,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Corvus cornix",0,0,1,2,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Columba livia (domesticus)",0,0,0,10,10,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.104043,31.345178,2014-01-15,"10 min",NA,"Motacilla alba",0,1,0,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101587,31.341208,2014-01-15,"10 min",NA,"Galerida cristata",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101587,31.341208,2014-01-15,"10 min",NA,"Accipiter nisus",0,0,0,1,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101587,31.341208,2014-01-15,"10 min",NA,"Garrulus glandarius",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101587,31.341208,2014-01-15,"10 min",NA,"Streptopelia decaocto",0,2,2,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101587,31.341208,2014-01-15,"10 min",NA,"Fringilla coelebs",0,0,5,2,7,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Near",NA,35.101587,31.341208,2014-01-15,"10 min",NA,"Saxicola torquatus",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Anthus pratensis",0,2,0,1,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,1,0,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Oenanthe finschii",1,0,1,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Saxicola torquatus",0,0,2,2,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Lullula arborea",0,0,4,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Galerida cristata",0,0,1,1,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.107518,31.332544,2014-01-15,"10 min",NA,"Prinia gracilis",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,2,1,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Sylvia conspicillata",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Galerida cristata",0,3,0,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Oenanthe finschii",0,0,1,2,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Carduelis cannabina",0,0,8,0,8,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Prinia gracilis",2,2,0,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.110276,31.345757,2014-01-15,"10 min",NA,"Sylvia melanocephala",0,1,0,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.108526,31.340557,2014-01-15,"10 min",NA,"Scotocerca inquieta",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.108526,31.340557,2014-01-15,"10 min",NA,"Alectoris chukar",0,4,0,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.108526,31.340557,2014-01-15,"10 min",NA,"Galerida cristata",0,2,1,1,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.108526,31.340557,2014-01-15,"10 min",NA,"Alauda arvensis",0,0,5,0,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.108526,31.340557,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,1,0,1,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Har Amasa","Settlements","Far",NA,35.108526,31.340557,2014-01-15,"10 min",NA,"Saxicola torquatus",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,1,1,1,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Galerida cristata",1,2,0,2,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Saxicola torquatus",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Oenanthe finschii",0,1,0,1,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Anthus pratensis",0,2,0,30,32,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Sylvia conspicillata",1,0,1,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Sylvia melanocephala",0,2,1,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Miliaria calandra",0,0,20,0,20,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Serinus serinus",0,0,0,20,20,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.115997,31.353381,2014-01-15,"10 min",NA,"Prinia gracilis",2,1,0,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Sylvia conspicillata",0,1,1,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Sylvia melanocephala",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Saxicola torquatus",1,0,2,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Falco tinnunculus",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Anthus similis",0,0,0,1,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Petronia petronia",0,0,4,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Carduelis chloris",0,0,0,3,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.120593,31.35571,2014-01-15,"10 min",NA,"Lullula arborea",0,0,0,6,6,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.122035,31.350597,2014-01-15,"10 min",NA,"Alectoris chukar",0,2,5,0,7,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.122035,31.350597,2014-01-15,"10 min",NA,"Monticola solitarius",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.122035,31.350597,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,2,0,1,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.122035,31.350597,2014-01-15,"10 min",NA,"Galerida cristata",0,1,4,2,7,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.122035,31.350597,2014-01-15,"10 min",NA,"Ammomanes deserti",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Far",NA,35.122035,31.350597,2014-01-15,"10 min",NA,"Oenanthe finschii",0,0,1,1,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.116065,31.359603,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,0,1,1,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.116065,31.359603,2014-01-15,"10 min",NA,"Streptopelia decaocto",0,0,2,2,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.116065,31.359603,2014-01-15,"10 min",NA,"Oenanthe finschii",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.116065,31.359603,2014-01-15,"10 min",NA,"Columba livia (domesticus)",0,0,4,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.116065,31.359603,2014-01-15,"10 min",NA,"Falco tinnunculus",0,0,0,1,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.110239,31.361963,2014-01-15,"10 min",NA,"Alectoris chukar",0,0,0,5,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.110239,31.361963,2014-01-15,"10 min",NA,"Streptopelia decaocto",0,1,2,1,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.110239,31.361963,2014-01-15,"10 min",NA,"Corvus cornix",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.110239,31.361963,2014-01-15,"10 min",NA,"Saxicola torquatus",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.110239,31.361963,2014-01-15,"10 min",NA,"Columba livia (domesticus)",0,0,0,4,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.110239,31.361963,2014-01-15,"10 min",NA,"Pycnonotus xanthopygos",0,0,0,2,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.111004,31.370074,2014-01-15,"10 min",NA,"Columba livia (domesticus)",0,0,2,2,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.111004,31.370074,2014-01-15,"10 min",NA,"Phoenicurus ochruros",0,1,1,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.111004,31.370074,2014-01-15,"10 min",NA,"Galerida cristata",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.111004,31.370074,2014-01-15,"10 min",NA,"Streptopelia decaocto",0,2,3,0,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Beit Yatir","Settlements","Near",NA,35.111004,31.370074,2014-01-15,"10 min",NA,"Motacilla alba",1,0,0,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Pycnonotus xanthopygos",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Prinia gracilis",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Sylvia melanocephala",0,1,1,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Motacilla alba",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Columba livia (domesticus)",0,0,3,6,9,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Saxicola torquatus",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Miliaria calandra",0,5,0,0,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.930351,31.477402,2014-02-27,"10 min",NA,"Corvus monedula",0,0,0,2,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.925196,31.473088,2014-02-27,"10 min",NA,"Miliaria calandra",0,5,0,0,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.925196,31.473088,2014-02-27,"10 min",NA,"Phoenicurus ochruros",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.925196,31.473088,2014-02-27,"10 min",NA,"Athene noctua",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.925196,31.473088,2014-02-27,"10 min",NA,"Columba livia (domesticus)",0,0,0,4,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.925196,31.473088,2014-02-27,"10 min",NA,"Alectoris chukar",0,0,4,0,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.925196,31.473088,2014-02-27,"10 min",NA,"Saxicola torquatus",0,1,0,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.921714,31.47897,2014-02-27,"10 min",NA,"Saxicola torquatus",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.921714,31.47897,2014-02-27,"10 min",NA,"Anthus pratensis",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.921714,31.47897,2014-02-27,"10 min",NA,"Prinia gracilis",0,2,1,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.921714,31.47897,2014-02-27,"10 min",NA,"Streptopelia decaocto",0,2,2,1,5,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.921714,31.47897,2014-02-27,"10 min",NA,"Turdus philomelos",0,0,1,0,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Near",NA,34.921714,31.47897,2014-02-27,"10 min",NA,"Galerida cristata",0,0,3,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.915476,31.47728,2014-02-27,"10 min",NA,"Galerida cristata",0,2,1,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.915476,31.47728,2014-02-27,"10 min",NA,"Streptopelia decaocto",0,2,3,1,6,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.915476,31.47728,2014-02-27,"10 min",NA,"Phoenicurus ochruros",0,0,2,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.915476,31.47728,2014-02-27,"10 min",NA,"Saxicola torquatus",0,2,0,0,2,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.915476,31.47728,2014-02-27,"10 min",NA,"Falco tinnunculus",0,0,0,1,1,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.915476,31.47728,2014-02-27,"10 min",NA,"Turdus philomelos",0,0,2,2,4,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.916989,31.465134,2014-02-27,"10 min",NA,"Sylvia melanocephala",1,2,0,0,3,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.916989,31.465134,2014-02-27,"10 min",NA,"Lullula arborea",0,0,8,0,8,NA
"T0","Birds",2014,"Winter","Mediterranean-Desert Transition Zone",NA,"Mirsham","Settlements","Far",NA,34.916989,31.465134,2014-02-27,"10 min",NA,"Sylvia conspicillata",0,2,0,0,2,NA
